order_id,order_date,customer_id,region,product_category,product_name,price,quantity,total_value,payment_method,delivery_days,returned
5075,2024-11-19,C331,Nordeste,Eletrônicos,Smartphone,786,3,2358,Boleto,3,No
5076,2024-11-19,C067,Centro-Oeste,Beleza,Shampoo,1990,1,1990,Boleto,6,No
5077,2024-11-19,C254,Norte,Eletrônicos,Smartphone,2295,1,2295,Pix,6,No
5078,2024-11-19,C418,Centro-Oeste,Beleza,Shampoo,746,2,1492,Boleto,8,No
5079,2024-11-19,C379,Norte,Beleza,Shampoo,3266,1,3266,Cartão de Crédito,4,No
5080,2024-11-19,C109,Centro-Oeste,Roupas,Jaqueta,3644,1,3644,Boleto,3,No
5081,2024-11-19,C499,Norte,Beleza,Shampoo,993,3,2979,Boleto,3,No
5082,2024-11-19,C490,Norte,Eletrônicos,Smartphone,2136,2,4272,Cartão de Crédito,4,No
5083,2024-11-19,C032,Sul,Eletrônicos,Smartphone,3430,3,10290,Boleto,6,No
5084,2024-11-19,C257,Sudeste,Eletrônicos,Fone Bluetooth,659,1,659,Pix,4,No
5085,2024-11-19,C034,Sudeste,Beleza,Perfume,2469,3,7407,Cartão de Crédito,7,No
5086,2024-11-20,C016,Norte,Beleza,Maquiagem,2187,3,6561,Cartão de Crédito,6,No
5087,2024-11-20,C254,Sul,Roupas,Calça Jeans,492,3,1476,Pix,7,No
5088,2024-11-20,C212,Nordeste,Casa,Microondas,620,1,620,Cartão de Crédito,9,No
5089,2024-11-20,C144,Sul,Eletrônicos,Smartphone,634,3,1902,Boleto,2,No
5090,2024-11-20,C336,Sul,Casa,Cafeteira,2822,3,8466,Pix,5,Yes
5091,2024-11-20,C131,Norte,Roupas,Calça Jeans,3358,2,6716,Pix,4,No
5092,2024-11-20,C258,Sudeste,Beleza,Kit Skincare,166,3,498,Boleto,3,No
5093,2024-11-20,C375,Centro-Oeste,Beleza,Maquiagem,705,2,1410,Boleto,2,No
5094,2024-11-20,C034,Sudeste,Eletrônicos,Smartphone,2119,3,6357,Pix,6,No
5095,2024-11-20,C096,Nordeste,Beleza,Perfume,2251,1,2251,Boleto,10,No
5096,2024-11-20,C321,Nordeste,Beleza,Kit Skincare,395,1,395,Cartão de Crédito,8,No
5097,2024-11-20,C106,Centro-Oeste,Beleza,Maquiagem,3223,2,6446,Cartão de Crédito,9,No
5098,2024-11-21,C340,Centro-Oeste,Beleza,Perfume,2305,1,2305,Pix,10,No
5099,2024-11-21,C254,Sul,Eletrônicos,TV 50,3645,2,7290,Pix,7,No
5100,2024-11-21,C229,Centro-Oeste,Beleza,Shampoo,2613,1,2613,Cartão de Crédito,3,No
5101,2024-11-21,C388,Sul,Beleza,Kit Skincare,2002,2,4004,Cartão de Crédito,4,No
5102,2024-11-21,C419,Nordeste,Beleza,Kit Skincare,1223,2,2446,Boleto,8,Yes
5103,2024-11-21,C229,Centro-Oeste,Eletrônicos,Smartphone,810,2,1620,Cartão de Crédito,7,No
5104,2024-11-21,C224,Nordeste,Roupas,Vestido,281,3,843,Boleto,7,No
5105,2024-11-21,C205,Sudeste,Casa,Cafeteira,2713,2,5426,Boleto,6,No
5106,2024-11-21,C006,Norte,Roupas,Camiseta,1879,2,3758,Cartão de Crédito,7,No
5107,2024-11-21,C322,Sudeste,Beleza,Maquiagem,1021,3,3063,Pix,9,No
5108,2024-11-21,C080,Nordeste,Beleza,Shampoo,2647,1,2647,Pix,3,No
5109,2024-11-21,C078,Centro-Oeste,Beleza,Kit Skincare,2076,2,4152,Boleto,3,No
5110,2024-11-21,C015,Sudeste,Roupas,Tênis,3541,1,3541,Cartão de Crédito,6,No
5111,2024-11-21,C289,Sudeste,Casa,Liquidificador,3318,1,3318,Cartão de Crédito,8,No
5112,2024-11-21,C145,Nordeste,Eletrônicos,Fone Bluetooth,3603,3,10809,Pix,4,No
5113,2024-11-21,C187,Sul,Casa,Air Fryer,3495,3,10485,Pix,8,No
5114,2024-11-21,C305,Sudeste,Beleza,Shampoo,737,2,1474,Cartão de Crédito,6,No
5115,2024-11-21,C155,Sul,Casa,Cafeteira,2446,3,7338,Pix,8,No
5116,2024-11-21,C172,Nordeste,Roupas,Vestido,174,2,348,Cartão de Crédito,6,No
5117,2024-11-21,C145,Sul,Eletrônicos,Notebook,1223,2,2446,Boleto,8,Yes
5118,2024-11-22,C420,Sudeste,Beleza,Maquiagem,3251,3,9753,Boleto,5,No
5119,2024-11-22,C461,Nordeste,Roupas,Vestido,1493,3,4479,Cartão de Crédito,2,No
5120,2024-11-22,C242,Sudeste,Roupas,Vestido,2380,1,2380,Cartão de Crédito,3,No
5121,2024-11-22,C290,Nordeste,Beleza,Perfume,3258,1,3258,Cartão de Crédito,6,No
5122,2024-11-22,C477,Centro-Oeste,Casa,Cafeteira,2134,2,4268,Boleto,10,No
5123,2024-11-22,C138,Nordeste,Casa,Liquidificador,3017,2,6034,Boleto,10,No
5124,2024-11-22,C225,Sudeste,Beleza,Shampoo,3407,3,10221,Boleto,4,No
5125,2024-11-22,C100,Sul,Eletrônicos,Notebook,348,2,696,Boleto,8,No
5126,2024-11-22,C245,Sudeste,Eletrônicos,Fone Bluetooth,1542,3,4626,Cartão de Crédito,10,No
5127,2024-11-22,C059,Sudeste,Beleza,Maquiagem,894,1,894,Cartão de Crédito,9,No
5128,2024-11-22,C015,Sul,Eletrônicos,Fone Bluetooth,1032,1,1032,Pix,7,No
5129,2024-11-22,C433,Sul,Beleza,Perfume,2861,1,2861,Cartão de Crédito,10,No
5130,2024-11-22,C238,Sudeste,Eletrônicos,Smartphone,784,2,1568,Cartão de Crédito,5,No
5131,2024-11-22,C063,Centro-Oeste,Casa,Cafeteira,2670,2,5340,Cartão de Crédito,7,No
5132,2024-11-22,C457,Sudeste,Beleza,Shampoo,691,1,691,Pix,10,No
5133,2024-11-22,C325,Sudeste,Casa,Microondas,1390,3,4170,Pix,7,No
5134,2024-11-22,C070,Sudeste,Roupas,Jaqueta,2469,1,2469,Pix,2,No
5135,2024-11-22,C210,Norte,Eletrônicos,TV 50,3512,3,10536,Boleto,5,No
5136,2024-11-23,C064,Sudeste,Casa,Cafeteira,3182,3,9546,Cartão de Crédito,2,Yes
5137,2024-11-23,C021,Sudeste,Eletrônicos,Smartphone,3236,3,9708,Pix,7,No
5138,2024-11-23,C061,Sudeste,Eletrônicos,Fone Bluetooth,3905,1,3905,Cartão de Crédito,7,No
5139,2024-11-23,C370,Norte,Beleza,Kit Skincare,3490,3,10470,Cartão de Crédito,4,No
5140,2024-11-23,C154,Norte,Eletrônicos,Notebook,609,3,1827,Boleto,3,No
5141,2024-11-23,C325,Centro-Oeste,Roupas,Camiseta,3523,1,3523,Cartão de Crédito,3,Yes
5142,2024-11-23,C015,Sudeste,Roupas,Vestido,2340,3,7020,Cartão de Crédito,7,No
5143,2024-11-23,C054,Norte,Roupas,Camiseta,3294,2,6588,Pix,3,Yes
5144,2024-11-23,C222,Centro-Oeste,Casa,Cafeteira,3388,2,6776,Cartão de Crédito,4,No
5145,2024-11-23,C289,Sudeste,Casa,Air Fryer,1001,2,2002,Boleto,2,No
5146,2024-11-23,C330,Sul,Beleza,Shampoo,3229,3,9687,Cartão de Crédito,4,No
5147,2024-11-23,C490,Norte,Beleza,Shampoo,2401,1,2401,Cartão de Crédito,10,No
5148,2024-11-23,C254,Norte,Eletrônicos,Smartphone,2979,2,5958,Boleto,8,No
5149,2024-11-24,C017,Sudeste,Roupas,Tênis,761,1,761,Pix,6,No
5150,2024-11-24,C446,Sul,Casa,Cafeteira,1604,3,4812,Cartão de Crédito,8,No
5151,2024-11-24,C406,Centro-Oeste,Eletrônicos,Mouse Gamer,465,1,465,Cartão de Crédito,6,No
5152,2024-11-24,C171,Centro-Oeste,Beleza,Shampoo,1282,3,3846,Cartão de Crédito,8,No
5153,2024-11-24,C093,Sul,Roupas,Jaqueta,1543,3,4629,Cartão de Crédito,8,No
5154,2024-11-24,C099,Nordeste,Roupas,Jaqueta,648,2,1296,Pix,3,No
5155,2024-11-24,C162,Nordeste,Eletrônicos,Mouse Gamer,521,1,521,Cartão de Crédito,7,Yes
5156,2024-11-24,C206,Sudeste,Roupas,Vestido,2748,1,2748,Pix,6,No
5157,2024-11-24,C272,Centro-Oeste,Beleza,Perfume,3617,2,7234,Pix,10,No
5158,2024-11-24,C067,Centro-Oeste,Beleza,Shampoo,2979,3,8937,Cartão de Crédito,10,No
5159,2024-11-24,C140,Sudeste,Eletrônicos,Smartphone,764,1,764,Boleto,5,No
5160,2024-11-24,C106,Nordeste,Roupas,Calça Jeans,2845,2,5690,Cartão de Crédito,7,No
5161,2024-11-25,C492,Nordeste,Eletrônicos,Smartphone,2638,3,7914,Cartão de Crédito,6,No
5162,2024-11-25,C032,Centro-Oeste,Casa,Cafeteira,3869,1,3869,Cartão de Crédito,6,No
5163,2024-11-25,C336,Sul,Eletrônicos,TV 50,3750,2,7500,Boleto,4,No
5164,2024-11-25,C298,Nordeste,Casa,Microondas,2210,1,2210,Cartão de Crédito,3,No
5165,2024-11-25,C411,Sul,Roupas,Tênis,897,3,2691,Boleto,4,No
5166,2024-11-25,C343,Sul,Roupas,Vestido,311,3,933,Boleto,4,No
5167,2024-11-25,C301,Sudeste,Roupas,Jaqueta,744,2,1488,Boleto,4,Yes
5168,2024-11-25,C387,Norte,Beleza,Kit Skincare,1121,1,1121,Pix,7,Yes
5169,2024-11-25,C165,Sul,Casa,Cafeteira,1109,1,1109,Boleto,3,No
5170,2024-11-25,C403,Sul,Beleza,Maquiagem,1364,3,4092,Pix,3,No
5171,2024-11-25,C188,Sul,Eletrônicos,TV 50,1364,3,4092,Pix,4,Yes
5172,2024-11-25,C049,Centro-Oeste,Roupas,Tênis,3634,2,7268,Pix,6,Yes
5173,2024-11-25,C096,Norte,Beleza,Kit Skincare,202,2,404,Boleto,8,No
5174,2024-11-25,C185,Sudeste,Beleza,Kit Skincare,3441,2,6882,Pix,5,No
5175,2024-11-25,C343,Sul,Roupas,Tênis,1000,3,3000,Cartão de Crédito,4,No
5176,2024-11-25,C350,Centro-Oeste,Beleza,Maquiagem,2642,3,7926,Cartão de Crédito,6,No
5177,2024-11-25,C417,Sudeste,Roupas,Camiseta,3915,1,3915,Pix,10,No
5178,2024-11-25,C310,Sul,Casa,Air Fryer,1145,2,2290,Pix,2,No
5179,2024-11-25,C356,Centro-Oeste,Eletrônicos,Smartphone,241,3,723,Boleto,3,No
5180,2024-11-25,C277,Norte,Casa,Microondas,3850,1,3850,Cartão de Crédito,5,No
5181,2024-11-26,C229,Nordeste,Casa,Air Fryer,1170,2,2340,Boleto,2,No
5182,2024-11-26,C428,Centro-Oeste,Roupas,Tênis,2798,2,5596,Boleto,7,No
5183,2024-11-26,C305,Sudeste,Casa,Cafeteira,3549,1,3549,Pix,9,No
5184,2024-11-26,C275,Sudeste,Beleza,Kit Skincare,2117,1,2117,Pix,2,No
5185,2024-11-26,C341,Norte,Beleza,Maquiagem,395,1,395,Cartão de Crédito,3,No
5186,2024-11-26,C438,Sul,Beleza,Kit Skincare,3435,3,10305,Boleto,6,Yes
5187,2024-11-26,C381,Sudeste,Casa,Liquidificador,1030,1,1030,Pix,5,No
5188,2024-11-26,C030,Sudeste,Eletrônicos,TV 50,3567,2,7134,Boleto,6,Yes
5189,2024-11-26,C391,Norte,Casa,Cafeteira,3671,1,3671,Pix,3,No
5190,2024-11-26,C321,Norte,Beleza,Perfume,3322,3,9966,Pix,4,No
5191,2024-11-26,C449,Centro-Oeste,Beleza,Perfume,2238,1,2238,Pix,4,No
5192,2024-11-26,C412,Sul,Casa,Air Fryer,623,3,1869,Pix,6,No
5193,2024-11-26,C140,Centro-Oeste,Beleza,Maquiagem,3481,2,6962,Pix,8,No
5194,2024-11-26,C476,Norte,Eletrônicos,Fone Bluetooth,639,2,1278,Cartão de Crédito,8,No
5195,2024-11-26,C395,Nordeste,Eletrônicos,Fone Bluetooth,2382,3,7146,Cartão de Crédito,8,No
5196,2024-11-26,C384,Sudeste,Casa,Cafeteira,3646,3,10938,Cartão de Crédito,6,No
5197,2024-11-26,C103,Nordeste,Roupas,Vestido,1833,3,5499,Cartão de Crédito,7,No
5198,2024-11-26,C453,Centro-Oeste,Roupas,Camiseta,3363,1,3363,Pix,3,No
5199,2024-11-27,C132,Nordeste,Beleza,Kit Skincare,1356,3,4068,Pix,8,No
5200,2024-11-27,C498,Sul,Beleza,Shampoo,1155,1,1155,Boleto,9,No
5201,2024-11-27,C420,Sul,Beleza,Maquiagem,2517,2,5034,Cartão de Crédito,9,Yes
5202,2024-11-27,C075,Nordeste,Roupas,Calça Jeans,3167,3,9501,Cartão de Crédito,5,No
5203,2024-11-27,C430,Sudeste,Roupas,Camiseta,1042,1,1042,Boleto,5,No
5204,2024-11-27,C090,Norte,Beleza,Kit Skincare,3822,1,3822,Boleto,9,No
5205,2024-11-27,C015,Centro-Oeste,Roupas,Camiseta,3694,3,11082,Cartão de Crédito,5,No
5206,2024-11-27,C269,Sudeste,Eletrônicos,Mouse Gamer,3115,3,9345,Boleto,6,No
5207,2024-11-27,C141,Centro-Oeste,Beleza,Shampoo,2819,1,2819,Cartão de Crédito,9,No
5208,2024-11-27,C137,Norte,Eletrônicos,Fone Bluetooth,3560,1,3560,Boleto,10,No
5209,2024-11-27,C357,Norte,Beleza,Perfume,513,1,513,Boleto,7,No
5210,2024-11-27,C045,Sul,Eletrônicos,Fone Bluetooth,1296,3,3888,Cartão de Crédito,3,No
5211,2024-11-27,C364,Sudeste,Beleza,Maquiagem,64,1,64,Cartão de Crédito,3,No
5212,2024-11-27,C350,Centro-Oeste,Beleza,Shampoo,405,3,1215,Pix,6,No
5213,2024-11-27,C096,Nordeste,Beleza,Shampoo,2802,1,2802,Pix,6,No
5214,2024-11-27,C049,Sul,Eletrônicos,Notebook,999,2,1998,Cartão de Crédito,4,Yes
5215,2024-11-27,C028,Norte,Roupas,Jaqueta,1346,2,2692,Pix,4,No
5216,2024-11-27,C195,Centro-Oeste,Eletrônicos,Fone Bluetooth,146,2,292,Boleto,10,No
5217,2024-11-27,C094,Sudeste,Roupas,Vestido,498,2,996,Cartão de Crédito,9,No
5218,2024-11-28,C223,Centro-Oeste,Roupas,Tênis,2689,1,2689,Pix,7,No
5219,2024-11-28,C119,Sul,Eletrônicos,Smartphone,3725,1,3725,Pix,10,No
5220,2024-11-28,C398,Sudeste,Roupas,Tênis,3312,1,3312,Boleto,7,No
5221,2024-11-28,C125,Norte,Casa,Air Fryer,1843,1,1843,Boleto,8,No
5222,2024-11-28,C459,Sul,Eletrônicos,Fone Bluetooth,170,1,170,Boleto,4,No
5223,2024-11-28,C112,Norte,Roupas,Vestido,2782,1,2782,Pix,9,No
5224,2024-11-28,C200,Sul,Beleza,Perfume,1770,2,3540,Cartão de Crédito,3,No
5225,2024-11-28,C224,Sul,Roupas,Camiseta,1224,1,1224,Cartão de Crédito,7,No
5226,2024-11-28,C177,Centro-Oeste,Roupas,Jaqueta,3217,2,6434,Cartão de Crédito,9,No
5227,2024-11-28,C361,Sul,Casa,Cafeteira,3679,3,11037,Pix,4,No
5228,2024-11-28,C380,Sudeste,Eletrônicos,Notebook,458,3,1374,Pix,8,No
5229,2024-11-28,C073,Norte,Roupas,Calça Jeans,429,1,429,Pix,8,No
5230,2024-11-28,C075,Sudeste,Casa,Microondas,762,3,2286,Cartão de Crédito,8,No
5231,2024-11-28,C215,Sudeste,Beleza,Maquiagem,2043,3,6129,Pix,10,No
5232,2024-11-28,C303,Sudeste,Roupas,Jaqueta,2772,1,2772,Pix,10,No
5233,2024-11-28,C005,Nordeste,Roupas,Calça Jeans,3968,1,3968,Cartão de Crédito,6,No
5234,2024-11-28,C122,Centro-Oeste,Eletrônicos,Mouse Gamer,109,3,327,Pix,2,No
5235,2024-11-28,C102,Centro-Oeste,Eletrônicos,TV 50,586,1,586,Boleto,8,No
5236,2024-11-28,C232,Sul,Roupas,Calça Jeans,2883,3,8649,Boleto,5,No
5237,2024-11-29,C458,Sudeste,Eletrônicos,TV 50,3934,2,7868,Cartão de Crédito,9,No
5238,2024-11-29,C104,Sul,Casa,Air Fryer,805,2,1610,Boleto,5,No
5239,2024-11-29,C347,Nordeste,Roupas,Tênis,2989,1,2989,Pix,9,No
5240,2024-11-29,C388,Norte,Beleza,Kit Skincare,451,2,902,Boleto,2,No
5241,2024-11-29,C295,Nordeste,Casa,Cafeteira,161,3,483,Cartão de Crédito,6,No
5242,2024-11-29,C406,Sudeste,Eletrônicos,Fone Bluetooth,3889,3,11667,Cartão de Crédito,4,No
5243,2024-11-29,C119,Centro-Oeste,Beleza,Kit Skincare,2238,3,6714,Boleto,2,No
5244,2024-11-29,C057,Sudeste,Eletrônicos,Smartphone,1207,3,3621,Pix,3,No
5245,2024-11-29,C309,Sul,Casa,Liquidificador,1659,2,3318,Boleto,7,No
5246,2024-11-29,C249,Sudeste,Roupas,Calça Jeans,830,2,1660,Boleto,7,No
5247,2024-11-29,C024,Sul,Casa,Cafeteira,1951,3,5853,Cartão de Crédito,8,No
5248,2024-11-29,C167,Centro-Oeste,Eletrônicos,Notebook,974,3,2922,Pix,3,Yes
5249,2024-11-29,C031,Sul,Beleza,Shampoo,650,1,650,Boleto,5,No
5250,2024-11-30,C281,Sudeste,Casa,Cafeteira,289,3,867,Cartão de Crédito,2,Yes
5251,2024-11-30,C213,Norte,Roupas,Calça Jeans,1137,2,2274,Boleto,2,No
5252,2024-11-30,C259,Norte,Roupas,Camiseta,2754,2,5508,Boleto,7,No
5253,2024-11-30,C046,Sul,Casa,Air Fryer,3122,3,9366,Cartão de Crédito,9,No
5254,2024-11-30,C410,Centro-Oeste,Roupas,Camiseta,1222,3,3666,Cartão de Crédito,6,No
5255,2024-11-30,C097,Sudeste,Beleza,Kit Skincare,1925,2,3850,Cartão de Crédito,10,No
5256,2024-11-30,C453,Nordeste,Beleza,Shampoo,530,3,1590,Cartão de Crédito,10,No
5257,2024-11-30,C381,Centro-Oeste,Roupas,Calça Jeans,1471,3,4413,Pix,5,No
5258,2024-11-30,C328,Sul,Roupas,Jaqueta,2779,2,5558,Boleto,10,No
5259,2024-11-30,C455,Nordeste,Casa,Liquidificador,856,3,2568,Boleto,2,No
5260,2024-11-30,C273,Nordeste,Eletrônicos,Fone Bluetooth,3157,3,9471,Cartão de Crédito,6,No
5261,2024-12-01,C208,Sudeste,Eletrônicos,TV 50,2719,3,8157,Pix,4,No
5262,2024-12-01,C364,Nordeste,Eletrônicos,Smartphone,2048,3,6144,Boleto,8,No
5263,2024-12-01,C354,Sul,Eletrônicos,Notebook,1669,1,1669,Pix,6,No
5264,2024-12-01,C200,Nordeste,Roupas,Vestido,1191,1,1191,Pix,9,No
5265,2024-12-01,C414,Nordeste,Beleza,Shampoo,1140,1,1140,Cartão de Crédito,10,No
5266,2024-12-01,C424,Sul,Casa,Air Fryer,3497,3,10491,Cartão de Crédito,10,No
5267,2024-12-01,C377,Centro-Oeste,Beleza,Maquiagem,1335,2,2670,Boleto,10,No
5268,2024-12-01,C213,Norte,Casa,Liquidificador,732,3,2196,Pix,3,No
5269,2024-12-01,C384,Norte,Casa,Microondas,3767,3,11301,Boleto,6,No
5270,2024-12-01,C045,Norte,Eletrônicos,Mouse Gamer,3478,1,3478,Pix,2,No
5271,2024-12-01,C258,Centro-Oeste,Beleza,Maquiagem,2003,1,2003,Pix,8,No
5272,2024-12-01,C079,Nordeste,Roupas,Calça Jeans,2436,2,4872,Boleto,6,No
5273,2024-12-01,C445,Norte,Casa,Air Fryer,1754,1,1754,Pix,9,No
5274,2024-12-01,C296,Norte,Beleza,Perfume,1913,3,5739,Pix,4,No
5275,2024-12-02,C401,Norte,Roupas,Vestido,2227,3,6681,Boleto,7,No
5276,2024-12-02,C073,Sudeste,Beleza,Shampoo,921,3,2763,Boleto,5,No
5277,2024-12-02,C295,Norte,Roupas,Camiseta,2520,2,5040,Cartão de Crédito,7,No
5278,2024-12-02,C357,Nordeste,Beleza,Maquiagem,2707,2,5414,Pix,3,No
5279,2024-12-02,C131,Nordeste,Roupas,Calça Jeans,3108,1,3108,Boleto,3,No
5280,2024-12-02,C146,Centro-Oeste,Eletrônicos,Notebook,1280,3,3840,Boleto,6,No
5281,2024-12-02,C352,Norte,Roupas,Jaqueta,3214,2,6428,Boleto,2,No
5282,2024-12-02,C297,Nordeste,Casa,Air Fryer,1249,3,3747,Cartão de Crédito,6,Yes
5283,2024-12-02,C429,Sul,Eletrônicos,Notebook,2344,1,2344,Boleto,9,No
5284,2024-12-02,C105,Nordeste,Beleza,Kit Skincare,2398,1,2398,Boleto,8,No
5285,2024-12-02,C211,Sul,Roupas,Vestido,801,2,1602,Cartão de Crédito,3,No
5286,2024-12-02,C162,Sul,Eletrônicos,TV 50,1552,3,4656,Cartão de Crédito,3,No
5287,2024-12-02,C342,Sul,Beleza,Perfume,3571,3,10713,Pix,7,No
5288,2024-12-02,C148,Sul,Beleza,Shampoo,332,2,664,Cartão de Crédito,2,No
5289,2024-12-02,C120,Sul,Casa,Liquidificador,425,1,425,Boleto,3,No
5290,2024-12-03,C187,Norte,Casa,Microondas,1982,1,1982,Boleto,10,No
5291,2024-12-03,C132,Norte,Casa,Air Fryer,2625,1,2625,Pix,6,No
5292,2024-12-03,C010,Nordeste,Roupas,Calça Jeans,3392,1,3392,Boleto,10,No
5293,2024-12-03,C320,Sudeste,Casa,Cafeteira,1161,2,2322,Boleto,4,No
5294,2024-12-03,C218,Centro-Oeste,Casa,Cafeteira,1094,3,3282,Pix,4,No
5295,2024-12-03,C290,Norte,Eletrônicos,Mouse Gamer,2044,1,2044,Boleto,9,Yes
5296,2024-12-03,C284,Nordeste,Casa,Cafeteira,2475,3,7425,Boleto,6,No
5297,2024-12-03,C420,Centro-Oeste,Casa,Air Fryer,2064,1,2064,Boleto,5,No
5298,2024-12-03,C351,Sudeste,Roupas,Vestido,1342,1,1342,Cartão de Crédito,8,No
5299,2024-12-03,C495,Nordeste,Casa,Liquidificador,1281,2,2562,Boleto,2,No
5300,2024-12-03,C227,Nordeste,Beleza,Shampoo,98,1,98,Cartão de Crédito,5,No
5301,2024-12-04,C277,Nordeste,Beleza,Maquiagem,649,1,649,Pix,4,No
5302,2024-12-04,C240,Nordeste,Beleza,Kit Skincare,2861,3,8583,Pix,6,No
5303,2024-12-04,C025,Sul,Casa,Air Fryer,2843,1,2843,Pix,7,No
5304,2024-12-04,C148,Centro-Oeste,Eletrônicos,TV 50,2200,2,4400,Cartão de Crédito,2,No
5305,2024-12-04,C490,Norte,Beleza,Shampoo,3744,2,7488,Cartão de Crédito,4,No
5306,2024-12-04,C332,Nordeste,Casa,Cafeteira,1053,1,1053,Boleto,5,No
5307,2024-12-04,C269,Sudeste,Casa,Cafeteira,77,2,154,Boleto,6,No
5308,2024-12-04,C430,Norte,Casa,Liquidificador,3236,3,9708,Boleto,9,No
5309,2024-12-04,C202,Sudeste,Beleza,Maquiagem,3114,2,6228,Boleto,6,No
5310,2024-12-04,C421,Norte,Beleza,Maquiagem,754,3,2262,Pix,8,No
5311,2024-12-04,C122,Centro-Oeste,Roupas,Tênis,2127,2,4254,Boleto,2,No
5312,2024-12-04,C452,Sudeste,Roupas,Calça Jeans,910,1,910,Cartão de Crédito,5,No
5313,2024-12-05,C045,Nordeste,Roupas,Tênis,507,3,1521,Cartão de Crédito,9,No
5314,2024-12-05,C457,Norte,Casa,Air Fryer,3446,1,3446,Boleto,2,No
5315,2024-12-05,C328,Nordeste,Casa,Air Fryer,2835,3,8505,Pix,4,No
5316,2024-12-05,C058,Sul,Casa,Liquidificador,1645,2,3290,Pix,3,No
5317,2024-12-05,C446,Norte,Roupas,Tênis,93,2,186,Pix,2,No
5318,2024-12-05,C270,Centro-Oeste,Roupas,Jaqueta,948,1,948,Boleto,8,No
5319,2024-12-05,C154,Sul,Beleza,Perfume,2467,3,7401,Cartão de Crédito,7,No
5320,2024-12-05,C468,Norte,Roupas,Calça Jeans,1309,1,1309,Pix,7,No
5321,2024-12-05,C041,Nordeste,Roupas,Tênis,790,1,790,Cartão de Crédito,10,No
5322,2024-12-05,C297,Centro-Oeste,Casa,Liquidificador,2246,3,6738,Boleto,8,No
5323,2024-12-05,C017,Norte,Beleza,Kit Skincare,866,2,1732,Cartão de Crédito,6,No
5324,2024-12-05,C170,Sul,Casa,Air Fryer,1376,1,1376,Boleto,7,No
5325,2024-12-05,C370,Centro-Oeste,Roupas,Calça Jeans,389,2,778,Pix,10,No
5326,2024-12-05,C385,Sudeste,Eletrônicos,Mouse Gamer,517,1,517,Boleto,3,No
5327,2024-12-05,C048,Norte,Casa,Cafeteira,3003,1,3003,Pix,6,No
5328,2024-12-06,C167,Norte,Casa,Microondas,1420,1,1420,Cartão de Crédito,2,No
5329,2024-12-06,C246,Norte,Roupas,Calça Jeans,2984,3,8952,Cartão de Crédito,10,No
5330,2024-12-06,C492,Nordeste,Beleza,Kit Skincare,2523,3,7569,Boleto,4,Yes
5331,2024-12-06,C166,Sul,Eletrônicos,Fone Bluetooth,1271,1,1271,Boleto,8,No
5332,2024-12-06,C285,Nordeste,Eletrônicos,Notebook,808,2,1616,Cartão de Crédito,3,No
5333,2024-12-06,C484,Sul,Roupas,Calça Jeans,2405,2,4810,Boleto,3,No
5334,2024-12-06,C335,Norte,Roupas,Camiseta,293,3,879,Boleto,9,No
5335,2024-12-06,C267,Sudeste,Roupas,Tênis,3336,1,3336,Cartão de Crédito,4,No
5336,2024-12-06,C076,Sul,Eletrônicos,Mouse Gamer,1026,3,3078,Pix,4,No
5337,2024-12-06,C043,Sudeste,Casa,Cafeteira,3213,3,9639,Cartão de Crédito,9,No
5338,2024-12-06,C085,Sudeste,Beleza,Perfume,1179,2,2358,Boleto,10,No
5339,2024-12-06,C150,Sudeste,Roupas,Calça Jeans,3157,3,9471,Cartão de Crédito,4,No
5340,2024-12-06,C064,Sul,Casa,Air Fryer,1447,3,4341,Cartão de Crédito,3,No
5341,2024-12-06,C384,Nordeste,Eletrônicos,Fone Bluetooth,1105,1,1105,Boleto,5,Yes
5342,2024-12-07,C126,Sudeste,Roupas,Camiseta,3120,3,9360,Pix,3,No
5343,2024-12-07,C297,Nordeste,Roupas,Vestido,3876,2,7752,Boleto,8,No
5344,2024-12-07,C223,Sul,Eletrônicos,Notebook,1046,1,1046,Cartão de Crédito,8,No
5345,2024-12-07,C111,Sul,Roupas,Calça Jeans,2870,2,5740,Boleto,2,No
5346,2024-12-07,C319,Centro-Oeste,Beleza,Maquiagem,2635,2,5270,Boleto,4,No
5347,2024-12-07,C172,Nordeste,Casa,Air Fryer,2349,2,4698,Pix,8,Yes
5348,2024-12-07,C070,Norte,Roupas,Tênis,3231,2,6462,Cartão de Crédito,10,No
5349,2024-12-07,C176,Centro-Oeste,Roupas,Tênis,1151,1,1151,Cartão de Crédito,3,No
5350,2024-12-07,C332,Norte,Roupas,Camiseta,1659,2,3318,Boleto,9,No
5351,2024-12-07,C171,Norte,Beleza,Maquiagem,1945,2,3890,Cartão de Crédito,4,No
5352,2024-12-07,C345,Nordeste,Eletrônicos,Mouse Gamer,2768,2,5536,Boleto,4,No
5353,2024-12-07,C163,Sudeste,Casa,Microondas,942,2,1884,Cartão de Crédito,9,No
5354,2024-12-07,C061,Sudeste,Beleza,Maquiagem,3646,1,3646,Pix,4,No
5355,2024-12-07,C385,Centro-Oeste,Beleza,Shampoo,71,3,213,Cartão de Crédito,9,No
5356,2024-12-07,C298,Sul,Eletrônicos,Mouse Gamer,803,3,2409,Cartão de Crédito,9,No
5357,2024-12-07,C229,Sul,Roupas,Camiseta,3693,3,11079,Cartão de Crédito,7,No
5358,2024-12-08,C420,Sul,Eletrônicos,Fone Bluetooth,1750,3,5250,Cartão de Crédito,7,No
